Country,Year,DomesticType,ProductionType,DomesticConsumption,Production,Export,Import,ImporterConsumption,GreenInventory,ReExport
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Ecuador,1990,Arabica/Robusta,Arabica/Robusta,21000000,90240000,107040000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Indonesia,1990,Robusta/Arabica,Robusta/Arabica,74520000,446460000,414180000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Madagascar,1990,Robusta,Robusta,21000000,58920000,51780000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
Malawi,1990,Arabica,Arabica,120000,6300000,7440000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
"Papua New Guinea",1990,Arabica/Robusta,Arabica/Robusta,180000,57780000,63060000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Paraguay,1990,Arabica,Arabica,900000,7860000,15780000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Peru,1990,Arabica,Arabica,11400000,56220000,66300000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Rwanda,1990,Arabica,Arabica,60000,32100000,46740000,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1990,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Zimbabwe,1990,Arabica,Arabica,480000,15120000,15060000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Congo,1990,Robusta,Robusta,180000,180000,120000,NULL,NULL,NULL,NULL
Cuba,1990,Arabica,Arabica,12780000,24840000,10920000,NULL,NULL,NULL,NULL
Cuba,1990,Arabica,Arabica,12780000,24840000,10920000,NULL,NULL,NULL,NULL
Cuba,1990,Arabica,Arabica,12780000,24840000,10920000,NULL,NULL,NULL,NULL
